iter	Passed	Remaining
5426	127355	459321
5427	127377	459290
5428	127398	459257
5429	127418	459221
5430	127437	459184
5431	127457	459147
5432	127478	459114
5433	127502	459094
5434	127523	459062
5435	127546	459034
5436	127565	458997
5437	127587	458966
5438	127607	458933
5439	127627	458894
5440	127646	458857
5441	127670	458834
5442	127692	458804
5443	127710	458764
5444	127734	458739
5445	127754	458707
5446	127775	458674
5447	127798	458649
5448	127823	458631
5449	127846	458605
5450	127866	458570
5451	127888	458542
5452	127911	458514
5453	127931	458481
5454	127951	458445
5455	127972	458410
5456	127992	458375
5457	128012	458341
5458	128033	458307
5459	128053	458272
5460	128078	458254
5461	128098	458219
5462	128119	458184
5463	128141	458158
5464	128162	458124
5465	128183	458092
5466	128202	458052
5467	128221	458014
5468	128241	457977
5469	128262	457945
5470	128286	457923
5471	128307	457891
5472	128326	457852
5473	128345	457814
5474	128366	457781
5475	128387	457751
5476	128408	457716
5477	128426	457674
5478	128446	457639
5479	128466	457603
5480	128486	457567
5481	128504	457524
5482	128524	457488
5483	128544	457453
5484	128566	457424
5485	128586	457390
5486	128607	457358
5487	128628	457326
5488	128649	457293
5489	128667	457251
5490	128686	457210
5491	128707	457180
5492	128731	457157
5493	128752	457124
5494	128773	457092
5495	128792	457055
5496	128814	457024
5497	128834	456989
5498	128856	456960
5499	128875	456923
5500	128894	456884
5501	128914	456848
5502	128936	456819
5503	128955	456781
5504	128973	456738
5505	128991	456695
5506	129012	456661
5507	129034	456635
5508	129056	456605
5509	129077	456572
5510	129101	456551
5511	129122	456519
5512	129141	456482
5513	129161	456446
5514	129182	456413
5515	129202	456377
5516	129222	456341
5517	129246	456320
5518	129267	456289
5519	129291	456267
5520	129311	456232
5521	129333	456202
5522	129356	456178
5523	129377	456147
5524	129397	456112
5525	129417	456076
5526	129439	456048
5527	129460	456016
5528	129480	455981
5529	129505	455962
5530	129528	455939
5531	129549	455905
5532	129575	455889
5533	129595	455857
5534	129621	455839
5535	129644	455817
5536	129670	455801
5537	129696	455788
5538	129724	455781
5539	129750	455766
5540	129777	455756
5541	129798	455722
5542	129817	455684
5543	129841	455661
5544	129860	455625
5545	129879	455584
5546	129901	455555
5547	129921	455522
5548	129944	455496
5549	129965	455465
5550	129988	455438
5551	130007	455401
5552	130028	455369
5553	130049	455336
5554	130069	455301
5555	130090	455271
5556	130110	455236
5557	130129	455197
5558	130150	455165
5559	130171	455130
5560	130192	455099
5561	130212	455063
5562	130232	455029
5563	130251	454992
5564	130270	454952
5565	130289	454914
5566	130311	454884
5567	130333	454856
5568	130354	454824
5569	130379	454806
5570	130407	454798
5571	130429	454770
5572	130449	454735
5573	130469	454701
5574	130490	454668
5575	130510	454632
5576	130529	454595
5577	130550	454561
5578	130570	454528
5579	130594	454505
5580	130613	454468
5581	130634	454436
5582	130655	454403
5583	130676	454372
5584	130696	454338
5585	130718	454309
5586	130738	454274
5587	130760	454245
5588	130781	454214
5589	130800	454174
5590	130823	454148
5591	130845	454122
5592	130866	454089
5593	130886	454054
5594	130908	454026
5595	130928	453992
5596	130949	453959
5597	130970	453927
5598	130989	453890
5599	131009	453855
5600	131029	453819
5601	131050	453786
5602	131070	453752
5603	131090	453716
5604	131110	453681
5605	131130	453647
5606	131151	453614
5607	131171	453579
5608	131191	453545
5609	131210	453506
5610	131229	453468
5611	131254	453450
5612	131275	453418
5613	131296	453385
5614	131314	453346
5615	131338	453323
5616	131359	453290
5617	131379	453256
5618	131400	453225
5619	131419	453187
5620	131441	453157
5621	131461	453122
5622	131481	453088
5623	131501	453054
5624	131520	453016
5625	131540	452981
5626	131562	452953
5627	131584	452924
5628	131609	452905
5629	131629	452870
5630	131649	452835
5631	131672	452810
5632	131694	452781
5633	131715	452750
5634	131733	452708
5635	131753	452674
5636	131773	452639
5637	131796	452616
5638	131818	452587
5639	131841	452563
5640	131863	452535
5641	131888	452516
5642	131912	452493
5643	131931	452456
5644	131951	452420
5645	131970	452381
5646	131991	452350
5647	132011	452316
5648	132031	452283
5649	132053	452253
5650	132072	452215
5651	132094	452187
5652	132114	452151
5653	132135	452121
5654	132159	452098
5655	132178	452062
5656	132198	452026
5657	132218	451992
5658	132239	451960
5659	132258	451922
5660	132280	451892
5661	132299	451855
5662	132325	451840
5663	132350	451823
5664	132374	451801
5665	132393	451763
5666	132412	451727
5667	132433	451694
5668	132453	451659
5669	132473	451623
5670	132492	451587
5671	132509	451542
5672	132530	451509
5673	132549	451472
5674	132570	451439
5675	132590	451405
5676	132613	451380
5677	132632	451341
5678	132653	451311
5679	132672	451274
5680	132692	451238
5681	132712	451204
5682	132732	451168
5683	132753	451137
5684	132779	451124
5685	132802	451099
5686	132823	451066
5687	132843	451032
5688	132872	451027
5689	132894	450999
5690	132915	450968
5691	132934	450932
5692	132954	450896
5693	132975	450865
5694	132998	450841
5695	133018	450805
5696	133041	450781
5697	133062	450751
5698	133084	450721
5699	133104	450687
5700	133125	450655
5701	133145	450622
5702	133166	450590
5703	133187	450559
5704	133207	450523
5705	133228	450492
5706	133246	450450
5707	133265	450412
5708	133285	450377
5709	133304	450339
5710	133323	450303
5711	133344	450270
5712	133365	450240
5713	133386	450210
5714	133405	450170
5715	133426	450139
5716	133446	450104
5717	133470	450083
5718	133492	450054
5719	133512	450022
5720	133533	449989
5721	133555	449960
5722	133575	449927
5723	133596	449897
5724	133616	449862
5725	133636	449826
5726	133656	449790
5727	133675	449753
5728	133696	449724
5729	133716	449689
5730	133739	449663
5731	133758	449626
5732	133777	449588
5733	133798	449558
5734	133819	449525
5735	133840	449493
5736	133861	449463
5737	133881	449428
5738	133903	449401
5739	133923	449366
5740	133944	449334
5741	133965	449303
5742	133985	449269
5743	134007	449241
5744	134028	449211
5745	134049	449178
5746	134068	449142
5747	134089	449112
5748	134110	449080
5749	134131	449047
5750	134152	449016
5751	134174	448990
5752	134194	448956
5753	134214	448922
5754	134235	448889
5755	134255	448856
5756	134276	448822
5757	134299	448798
5758	134319	448765
5759	134342	448740
5760	134363	448710
5761	134383	448676
5762	134406	448649
5763	134426	448617
5764	134447	448586
5765	134468	448554
5766	134488	448521
5767	134508	448486
5768	134527	448447
5769	134547	448415
5770	134569	448384
5771	134589	448351
5772	134609	448316
5773	134633	448297
5774	134656	448271
5775	134678	448243
5776	134697	448207
5777	134717	448171
5778	134736	448135
5779	134758	448106
5780	134778	448073
5781	134800	448044
5782	134818	448005
5783	134839	447971
5784	134858	447936
5785	134880	447908
5786	134901	447876
5787	134924	447853
5788	134944	447817
5789	134962	447775
5790	134984	447750
5791	135005	447717
5792	135025	447683
5793	135044	447648
5794	135066	447619
5795	135087	447589
5796	135107	447555
5797	135130	447527
5798	135154	447507
5799	135173	447471
5800	135193	447436
5801	135212	447398
5802	135230	447357
5803	135249	447319
5804	135270	447290
5805	135291	447258
5806	135310	447221
5807	135331	447190
5808	135350	447153
5809	135375	447133
5810	135401	447121
5811	135426	447102
5812	135447	447070
5813	135465	447032
5814	135487	447002
5815	135505	446964
5816	135526	446933
5817	135548	446904
5818	135576	446898
5819	135603	446886
5820	135624	446856
5821	135644	446821
5822	135666	446793
5823	135686	446759
5824	135708	446730
5825	135729	446699
5826	135751	446674
5827	135774	446649
5828	135796	446622
5829	135824	446613
5830	135845	446583
5831	135867	446554
5832	135888	446523
5833	135907	446486
5834	135930	446463
5835	135954	446441
5836	135973	446405
5837	135993	446369
5838	136012	446333
5839	136032	446299
5840	136051	446260
5841	136071	446228
5842	136092	446196
5843	136112	446163
5844	136135	446136
5845	136155	446105
5846	136179	446083
5847	136201	446053
5848	136221	446019
5849	136243	445994
5850	136267	445974
5851	136294	445961
5852	136321	445948
5853	136367	446000
5854	136404	446021
5855	136444	446053
5856	136478	446065
5857	136516	446089
5858	136544	446081
5859	136576	446086
5860	136605	446081
5861	136634	446077
5862	136662	446071
5863	136696	446082
5864	136731	446096
5865	136762	446098
5866	136789	446085
5867	136812	446062
5868	136833	446032
5869	136863	446030
5870	136895	446035
5871	136921	446020
5872	136951	446020
5873	136981	446017
5874	137012	446019
5875	137038	446004
5876	137068	446002
5877	137092	445982
5878	137115	445956
5879	137138	445933
5880	137162	445913
5881	137188	445896
5882	137212	445877
5883	137237	445859
5884	137260	445835
5885	137281	445802
5886	137301	445770
5887	137325	445747
5888	137348	445722
5889	137369	445692
5890	137390	445661
5891	137408	445622
5892	137472	445729
5893	137503	445731
5894	137531	445724
5895	137589	445812
5896	137623	445823
5897	137656	445830
5898	137706	445893
5899	137849	446257
5900	137872	446233
5901	137898	446217
5902	137922	446196
5903	137948	446182
5904	137971	446157
5905	137993	446132
5906	138021	446123
5907	138044	446097
5908	138068	446076
5909	138093	446058
5910	138116	446032
5911	138136	445998
5912	138161	445981
5913	138188	445970
5914	138213	445951
5915	138240	445941
5916	138270	445939
5917	138298	445931
5918	138324	445913
5919	138353	445908
5920	138377	445888
5921	138405	445879
5922	138434	445874
5923	138466	445880
5924	138493	445867
5925	138519	445852
5926	138541	445823
5927	138562	445792
5928	138585	445767
5929	138605	445734
5930	138628	445710
5931	138650	445683
5932	138671	445650
5933	138694	445625
5934	138715	445594
5935	138735	445560
5936	138756	445529
5937	138780	445509
5938	138805	445489
5939	138826	445459
5940	138848	445431
5941	138873	445415
5942	138896	445390
5943	138919	445365
5944	138941	445336
5945	138962	445307
5946	138986	445286
5947	139009	445260
5948	139034	445241
5949	139057	445216
5950	139079	445191
5951	139100	445159
5952	139122	445130
5953	139142	445097
5954	139162	445063
5955	139183	445033
5956	139204	445001
5957	139225	444968
5958	139247	444943
5959	139273	444926
5960	139297	444905
5961	139320	444880
5962	139340	444846
5963	139363	444821
5964	139385	444794
5965	139406	444764
5966	139427	444732
5967	139448	444701
5968	139471	444677
5969	139493	444649
5970	139513	444616
5971	139538	444598
5972	139559	444566
5973	139582	444542
5974	139607	444523
5975	139629	444495
5976	139657	444489
5977	139682	444470
5978	139706	444449
5979	139729	444423
5980	139755	444407
5981	139775	444375
5982	139794	444337
5983	139816	444310
5984	139838	444280
5985	139860	444255
5986	139886	444238
5987	139908	444212
5988	139932	444189
5989	139955	444167
5990	139977	444138
5991	140003	444122
5992	140027	444100
5993	140048	444070
5994	140072	444048
5995	140094	444022
5996	140115	443990
5997	140138	443967
5998	140159	443936
5999	140180	443904
6000	140201	443873
6001	140223	443847
6002	140245	443817
6003	140267	443790
6004	140295	443783
6005	140326	443782
6006	140350	443762
6007	140373	443737
6008	140396	443712
6009	140417	443682
6010	140440	443656
6011	140461	443625
6012	140482	443594
6013	140503	443564
6014	140530	443553
6015	140551	443520
6016	140577	443508
6017	140600	443481
6018	140623	443458
6019	140644	443426
6020	140665	443396
6021	140686	443365
6022	140709	443340
6023	140729	443308
6024	140749	443272
6025	140775	443258
6026	140798	443232
6027	140822	443211
6028	140844	443185
6029	140867	443160
6030	140889	443133
6031	140913	443110
6032	140932	443075
6033	140953	443043
6034	140975	443015
6035	140994	442979
6036	141016	442950
6037	141040	442929
6038	141061	442899
6039	141084	442875
6040	141108	442854
6041	141131	442829
6042	141152	442799
6043	141175	442774
6044	141196	442742
6045	141218	442715
6046	141238	442682
6047	141262	442659
6048	141282	442626
6049	141304	442597
6050	141327	442573
6051	141349	442546
6052	141372	442520
6053	141395	442498
6054	141418	442473
6055	141444	442459
6056	141468	442436
6057	141489	442404
6058	141512	442381
6059	141537	442361
6060	141563	442349
6061	141592	442341
6062	141616	442320
6063	141639	442297
6064	141670	442296
6065	141697	442285
6066	141721	442263
6067	141749	442254
6068	141771	442226
6069	141793	442198
6070	141814	442169
6071	141834	442135
6072	141856	442108
6073	141881	442087
6074	141914	442097
6075	141946	442099
6076	141966	442066
6077	141988	442039
6078	142011	442013
6079	142032	441982
6080	142055	441957
6081	142079	441936
6082	142102	441911
6083	142122	441878
6084	142144	441850
6085	142168	441829
6086	142190	441801
6087	142211	441770
6088	142230	441733
6089	142252	441707
6090	142273	441675
6091	142294	441644
6092	142313	441609
6093	142335	441581
6094	142354	441544
6095	142377	441520
6096	142400	441495
6097	142420	441462
6098	142442	441435
6099	142464	441407
6100	142483	441370
6101	142504	441339
6102	142524	441306
6103	142546	441276
6104	142572	441261
6105	142595	441236
6106	142617	441210
6107	142638	441180
6108	142659	441148
6109	142680	441117
6110	142701	441088
6111	142727	441071
6112	142752	441055
6113	142781	441048
6114	142804	441024
6115	142824	440990
6116	142850	440974
6117	142872	440948
6118	142897	440930
6119	142921	440909
6120	142944	440882
6121	142968	440860
6122	142989	440832
6123	143015	440816
6124	143036	440785
6125	143058	440758
6126	143087	440750
6127	143109	440725
6128	143130	440693
6129	143151	440662
6130	143172	440634
6131	143194	440604
6132	143219	440588
6133	143243	440564
6134	143266	440542
6135	143286	440509
6136	143309	440484
6137	143332	440459
6138	143358	440443
6139	143381	440418
6140	143403	440390
6141	143449	440439
6142	143471	440409
6143	143495	440390
6144	143518	440364
6145	143539	440333
6146	143558	440296
6147	143578	440264
6148	143600	440237
6149	143621	440205
6150	143643	440176
6151	143665	440149
6152	143686	440120
6153	143707	440088
6154	143727	440054
6155	143749	440028
6156	143773	440006
6157	143794	439976
6158	143813	439940
6159	143835	439913
6160	143857	439883
6161	143878	439855
6162	143901	439829
6163	143922	439798
6164	143950	439790
6165	143972	439762
6166	143994	439735
6167	144022	439725
6168	144044	439697
6169	144069	439681
6170	144090	439649
6171	144114	439628
6172	144136	439599
6173	144156	439566
6174	144179	439542
6175	144203	439521
6176	144228	439503
6177	144251	439479
6178	144272	439448
6179	144297	439429
6180	144319	439402
6181	144342	439378
6182	144362	439346
6183	144385	439320
6184	144407	439293
6185	144429	439264
6186	144453	439243
6187	144475	439216
6188	144497	439188
6189	144519	439162
6190	144541	439134
6191	144562	439104
6192	144585	439078
6193	144611	439065
6194	144636	439046
6195	144662	439032
6196	144687	439013
6197	144714	438999
6198	144737	438974
6199	144757	438942
6200	144777	438909
6201	144800	438885
6202	144825	438864
6203	144847	438838
6204	144870	438815
6205	144892	438786
6206	144915	438763
6207	144936	438732
6208	144964	438721
6209	144991	438710
6210	145012	438680
6211	145033	438650
6212	145058	438629
6213	145079	438601
6214	145101	438572
6215	145123	438546
6216	145145	438517
6217	145164	438482
6218	145187	438458
6219	145210	438431
6220	145232	438404
6221	145255	438381
6222	145276	438349
6223	145296	438316
6224	145317	438287
6225	145339	438260
6226	145361	438232
6227	145385	438209
6228	145408	438187
6229	145430	438159
6230	145455	438140
6231	145475	438107
6232	145497	438080
6233	145516	438044
6234	145538	438016
6235	145559	437987
6236	145579	437953
6237	145600	437921
6238	145619	437886
6239	145641	437858
6240	145662	437827
6241	145683	437796
6242	145706	437771
6243	145726	437739
6244	145749	437714
6245	145770	437684
6246	145795	437666
6247	145817	437638
6248	145841	437616
6249	145863	437591
6250	145885	437561
6251	145908	437540
6252	145929	437507
6253	145953	437488
6254	145976	437462
6255	145997	437432
6256	146019	437404
6257	146044	437385
6258	146068	437365
6259	146103	437378
6260	146129	437361
6261	146151	437332
6262	146177	437319
6263	146199	437290
6264	146220	437261
6265	146245	437244
6266	146266	437213
6267	146296	437208
6268	146319	437183
6269	146340	437154
6270	146363	437130
6271	146385	437103
6272	146408	437077
6273	146431	437054
6274	146453	437027
6275	146475	437000
6276	146497	436971
6277	146522	436952
6278	146544	436925
6279	146564	436891
6280	146585	436862
6281	146605	436829
6282	146632	436815
6283	146656	436796
6284	146678	436768
6285	146699	436736
6286	146718	436702
6287	146737	436666
6288	146758	436636
6289	146778	436601
6290	146799	436572
6291	146819	436537
6292	146840	436506
6293	146861	436477
6294	146883	436449
6295	146905	436421
6296	146927	436396
6297	146947	436363
6298	146971	436342
6299	146994	436316
6300	147017	436293
6301	147040	436268
6302	147063	436243
6303	147086	436220
6304	147105	436182
6305	147128	436159
6306	147149	436130
6307	147171	436101
6308	147193	436074
6309	147214	436044
6310	147233	436007
6311	147254	435977
6312	147276	435951
6313	147300	435928
6314	147322	435902
6315	147346	435879
6316	147367	435849
6317	147390	435826
6318	147412	435798
6319	147432	435765
6320	147457	435745
6321	147483	435732
6322	147504	435702
6323	147525	435672
6324	147548	435646
6325	147569	435616
6326	147592	435592
6327	147614	435566
6328	147635	435534
6329	147660	435516
6330	147689	435509
6331	147713	435489
6332	147739	435474
6333	147763	435452
6334	147786	435427
6335	147812	435413
6336	147833	435382
6337	147855	435354
6338	147875	435321
6339	147896	435291
6340	147917	435260
6341	147936	435224
6342	147965	435220
6343	147996	435218
6344	148026	435215
6345	148048	435188
6346	148070	435160
6347	148091	435129
6348	148115	435108
6349	148138	435083
6350	148164	435068
6351	148191	435054
6352	148214	435031
6353	148236	435005
6354	148258	434977
6355	148276	434938
6356	148299	434914
6357	148320	434883
6358	148344	434862
6359	148368	434841
6360	148392	434820
6361	148415	434796
6362	148435	434762
6363	148456	434731
6364	148476	434700
6365	148498	434671
6366	148520	434644
6367	148543	434619
6368	148565	434594
6369	148587	434565
6370	148609	434538
6371	148632	434513
6372	148653	434484
6373	148678	434465
6374	148700	434437
6375	148723	434413
6376	148743	434381
6377	148765	434354
6378	148788	434330
6379	148808	434297
6380	148828	434264
6381	148849	434233
6382	148871	434206
6383	148891	434173
6384	148916	434156
6385	148943	434142
6386	148966	434118
6387	148990	434097
6388	149012	434070
6389	149035	434045
6390	149057	434019
6391	149080	433993
6392	149102	433966
6393	149126	433944
6394	149146	433913
6395	149169	433888
6396	149190	433858
6397	149211	433827
6398	149234	433803
6399	149253	433767
6400	149273	433733
6401	149294	433703
6402	149317	433679
6403	149339	433652
6404	149360	433624
6405	149390	433618
6406	149411	433589
6407	149438	433577
6408	149459	433548
6409	149482	433521
6410	149506	433501
6411	149529	433475
6412	149555	433460
6413	149575	433429
6414	149598	433404
6415	149623	433385
6416	149647	433364
6417	149672	433346
6418	149693	433316
6419	149716	433290
6420	149738	433265
6421	149760	433236
6422	149782	433209
6423	149805	433185
6424	149832	433172
6425	149855	433149
6426	149874	433113
6427	149894	433080
6428	149915	433049
6429	149937	433022
6430	149960	432999
6431	149984	432977
6432	150005	432948
6433	150029	432926
6434	150050	432897
6435	150071	432866
6436	150091	432834
6437	150116	432814
6438	150138	432786
6439	150158	432755
6440	150178	432722
6441	150201	432696
6442	150225	432677
6443	150248	432651
6444	150273	432633
6445	150298	432616
6446	150320	432587
6447	150340	432556
6448	150363	432530
6449	150384	432501
6450	150407	432475
6451	150429	432449
6452	150452	432424
6453	150475	432400
6454	150496	432371
6455	150518	432344
6456	150540	432318
6457	150563	432292
6458	150583	432261
6459	150607	432237
6460	150629	432213
6461	150651	432186
6462	150673	432158
6463	150699	432140
6464	150722	432119
6465	150744	432090
6466	150767	432067
6467	150791	432045
6468	150816	432026
6469	150839	432003
6470	150861	431974
6471	150883	431948
6472	150906	431923
6473	150928	431897
6474	150949	431866
6475	150972	431843
6476	150995	431818
6477	151016	431788
6478	151045	431781
6479	151072	431769
6480	151095	431743
6481	151116	431713
6482	151137	431685
6483	151160	431661
6484	151183	431635
6485	151207	431614
6486	151231	431595
6487	151253	431568
6488	151277	431545
6489	151298	431514
6490	151318	431483
6491	151338	431450
6492	151359	431418
6493	151379	431386
6494	151400	431356
6495	151420	431323
6496	151443	431299
6497	151465	431273
6498	151487	431245
6499	151508	431217
6500	151529	431186
6501	151552	431162
6502	151574	431136
6503	151596	431109
6504	151616	431076
6505	151637	431044
6506	151658	431016
6507	151678	430982
6508	151698	430949
6509	151721	430925
6510	151740	430889
6511	151760	430859
6512	151781	430827
6513	151802	430797
6514	151829	430786
6515	151857	430775
6516	151882	430756
6517	151903	430725
6518	151924	430698
6519	151946	430671
6520	151969	430645
6521	151995	430631
6522	152020	430611
6523	152045	430592
6524	152070	430574
6525	152094	430552
6526	152115	430524
6527	152137	430497
6528	152161	430475
6529	152182	430445
6530	152203	430417
6531	152231	430404
6532	152257	430389
6533	152279	430364
6534	152298	430328
6535	152319	430297
6536	152340	430269
6537	152363	430244
6538	152384	430214
6539	152407	430189
6540	152429	430163
6541	152450	430133
6542	152471	430104
6543	152496	430085
6544	152517	430054
6545	152537	430022
6546	152558	429993
6547	152580	429966
6548	152604	429944
6549	152626	429916
6550	152648	429889
6551	152668	429856
6552	152690	429829
6553	152716	429815
6554	152742	429798
6555	152767	429780
6556	152790	429757
6557	152817	429743
6558	152840	429719
6559	152866	429704
6560	152888	429678
6561	152910	429649
6562	152935	429631
6563	152958	429606
6564	152984	429592
6565	153008	429571
6566	153031	429546
6567	153054	429520
6568	153075	429492
6569	153099	429469
6570	153121	429443
6571	153143	429415
6572	153164	429386
6573	153184	429355
6574	153205	429323
6575	153226	429295
6576	153248	429269
6577	153272	429246
6578	153293	429217
6579	153315	429190
6580	153335	429158
6581	153359	429135
6582	153380	429107
6583	153402	429080
6584	153423	429050
6585	153446	429027
6586	153468	429000
6587	153489	428969
6588	153511	428941
6589	153531	428910
6590	153553	428881
6591	153574	428852
6592	153595	428822
6593	153615	428792
6594	153636	428761
6595	153660	428738
6596	153681	428709
6597	153702	428680
6598	153725	428655
6599	153746	428625
6600	153770	428604
6601	153791	428576
6602	153815	428555
6603	153841	428538
6604	153870	428532
6605	153896	428515
6606	153924	428505
6607	153950	428488
6608	153980	428484
6609	154002	428458
6610	154024	428430
6611	154047	428406
6612	154069	428379
6613	154096	428366
6614	154122	428350
6615	154143	428321
6616	154164	428292
6617	154185	428261
6618	154206	428231
6619	154227	428203
6620	154254	428190
6621	154278	428167
6622	154305	428154
6623	154328	428131
6624	154348	428099
6625	154371	428073
6626	154391	428042
6627	154415	428020
6628	154437	427992
6629	154456	427959
6630	154480	427936
6631	154502	427910
6632	154523	427880
6633	154544	427850
6634	154568	427828
6635	154590	427803
6636	154611	427774
6637	154635	427750
6638	154655	427719
6639	154675	427685
6640	154698	427662
6641	154720	427636
6642	154740	427603
6643	154761	427574
6644	154789	427562
6645	154812	427539
6646	154835	427516
6647	154858	427491
6648	154878	427458
6649	154897	427424
6650	154917	427391
6651	154939	427365
6652	154962	427339
6653	154983	427311
6654	155006	427286
6655	155027	427257
6656	155048	427227
6657	155070	427201
6658	155097	427188
6659	155121	427166
6660	155144	427141
6661	155169	427124
6662	155190	427095
6663	155211	427063
6664	155231	427033
6665	155256	427014
6666	155277	426985
6667	155298	426953
6668	155326	426943
6669	155348	426918
6670	155372	426894
6671	155393	426866
6672	155413	426834
6673	155434	426805
6674	155456	426778
6675	155479	426752
6676	155500	426722
6677	155520	426692
6678	155541	426662
6679	155563	426634
6680	155583	426604
6681	155603	426569
6682	155624	426541
6683	155646	426513
6684	155666	426482
6685	155689	426458
6686	155710	426428
6687	155730	426397
6688	155752	426369
6689	155774	426343
6690	155796	426315
6691	155817	426287
6692	155839	426260
6693	155864	426239
6694	155884	426209
6695	155908	426186
6696	155930	426161
6697	155951	426130
6698	155973	426104
6699	156001	426094
6700	156029	426082
6701	156057	426072
6702	156083	426057
6703	156112	426050
6704	156135	426024
6705	156161	426010
6706	156184	425985
6707	156211	425971
6708	156234	425948
6709	156259	425929
6710	156283	425909
6711	156308	425889
6712	156330	425863
6713	156353	425839
6714	156378	425820
6715	156403	425800
6716	156424	425772
6717	156447	425746
6718	156468	425717
6719	156489	425687
6720	156512	425664
6721	156532	425632
6722	156553	425603
6723	156577	425580
6724	156597	425549
6725	156617	425517
6726	156647	425511
6727	156667	425480
6728	156687	425448
6729	156710	425424
6730	156729	425389
6731	156749	425357
6732	156771	425329
6733	156793	425303
6734	156815	425275
6735	156838	425251
6736	156861	425228
6737	156882	425198
6738	156904	425171
6739	156928	425149
6740	156955	425138
6741	156980	425118
6742	157002	425091
6743	157024	425063
6744	157047	425041
6745	157070	425017
6746	157092	424990
6747	157114	424963
6748	157141	424949
6749	157165	424927
6750	157185	424896
6751	157206	424868
6752	157228	424840
6753	157249	424810
6754	157271	424783
6755	157293	424756
6756	157313	424725
6757	157333	424693
6758	157353	424662
6759	157377	424639
6760	157398	424611
6761	157421	424587
6762	157444	424562
6763	157465	424531
6764	157485	424500
6765	157504	424466
6766	157525	424436
6767	157546	424408
6768	157569	424383
6769	157590	424354
6770	157613	424329
6771	157635	424304
6772	157657	424277
6773	157683	424259
6774	157704	424231
6775	157724	424199
6776	157748	424177
6777	157771	424152
6778	157791	424122
6779	157813	424095
6780	157835	424068
6781	157856	424039
6782	157881	424020
6783	157903	423993
6784	157924	423963
6785	157946	423937
6786	157968	423910
6787	157989	423882
6788	158015	423864
6789	158037	423838
6790	158064	423824
6791	158085	423794
6792	158106	423766
6793	158130	423743
6794	158155	423727
6795	158188	423728
6796	158217	423721
6797	158244	423706
6798	158268	423687
6799	158289	423656
6800	158309	423626
6801	158333	423603
6802	158356	423578
6803	158376	423547
6804	158400	423527
6805	158420	423495
6806	158443	423469
6807	158465	423444
6808	158486	423414
6809	158508	423388
6810	158531	423363
6811	158553	423336
6812	158574	423307
6813	158596	423280
6814	158619	423257
6815	158644	423238
6816	158666	423212
6817	158689	423187
6818	158709	423156
6819	158731	423129
6820	158752	423100
6821	158777	423079
6822	158799	423055
6823	158824	423034
6824	158849	423017
6825	158873	422995
6826	158894	422965
6827	158914	422933
6828	158936	422907
6829	158957	422877
6830	158979	422850
6831	159002	422826
6832	159022	422795
6833	159042	422762
6834	159059	422723
6835	159082	422699
6836	159103	422671
6837	159123	422639
6838	159144	422608
6839	159164	422576
6840	159184	422545
6841	159205	422516
6842	159227	422490
6843	159252	422471
6844	159275	422446
6845	159299	422425
6846	159326	422411
6847	159348	422386
6848	159374	422369
6849	159398	422348
6850	159423	422329
6851	159444	422299
6852	159465	422270
6853	159491	422253
6854	159514	422231
6855	159540	422214
6856	159562	422187
6857	159589	422174
6858	159613	422153
6859	159636	422128
6860	159660	422106
6861	159681	422078
6862	159703	422051
6863	159725	422024
6864	159746	421995
6865	159770	421973
6866	159791	421945
6867	159813	421918
6868	159835	421892
6869	159857	421865
6870	159879	421837
6871	159902	421813
6872	159925	421790
6873	159945	421760
6874	159968	421735
6875	159988	421702
6876	160018	421698
6877	160044	421681
6878	160066	421655
6879	160092	421639
6880	160113	421611
6881	160140	421595
6882	160163	421571
6883	160190	421560
6884	160216	421543
6885	160238	421515
6886	160261	421493
6887	160287	421476
6888	160315	421464
6889	160339	421442
6890	160367	421431
6891	160393	421416
6892	160418	421397
6893	160440	421370
6894	160462	421343
6895	160486	421323
6896	160508	421296
6897	160531	421273
6898	160554	421247
6899	160575	421219
6900	160595	421187
6901	160615	421156
6902	160638	421131
6903	160662	421109
6904	160685	421087
6905	160708	421062
6906	160729	421032
6907	160750	421005
6908	160773	420979
6909	160794	420951
6910	160817	420927
6911	160838	420897
6912	160860	420870
6913	160886	420856
6914	160911	420835
6915	160933	420810
6916	160955	420783
6917	160975	420751
6918	160996	420721
6919	161017	420693
6920	161038	420664
6921	161058	420631
6922	161081	420607
6923	161100	420573
6924	161123	420549
6925	161145	420522
6926	161165	420492
6927	161187	420466
6928	161209	420437
6929	161230	420410
6930	161252	420381
6931	161273	420354
6932	161300	420339
6933	161325	420320
6934	161347	420294
6935	161369	420266
6936	161390	420239
6937	161412	420213
6938	161434	420186
6939	161456	420159
6940	161481	420139
6941	161502	420112
6942	161524	420085
6943	161545	420054
6944	161566	420027
6945	161585	419992
6946	161607	419966
6947	161629	419939
6948	161651	419911
6949	161671	419881
6950	161692	419850
6951	161714	419823
6952	161737	419801
6953	161760	419776
6954	161781	419747
6955	161801	419715
6956	161826	419697
6957	161847	419667
6958	161867	419637
6959	161889	419609
6960	161915	419593
6961	161937	419566
6962	161959	419541
6963	161980	419510
6964	162003	419487
6965	162023	419456
6966	162045	419428
6967	162082	419442
6968	162114	419442
6969	162135	419413
6970	162157	419386
6971	162178	419356
6972	162201	419332
6973	162222	419304
6974	162244	419275
6975	162264	419245
6976	162287	419220
6977	162309	419195
6978	162335	419177
6979	162360	419159
